id,name,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,categories
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79705560,5,"With aging skin, moisture loss is a problem on a daily basis. This product keeps my skin moisturized and softens the wrinkle lines. This review was collected as part of a promotion.",This product works very well.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79895461,5,"I have used this product for over 6 months now, and my skin feels soft, smooth and hydrated. I like how it works on wrinkles too. This review was collected as part of a promotion.",Love the Hydration,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79889866,5,I skin has improved while using this product. Before using this product my skin was flakey. Now my skin is soft and much improved This review was collected as part of a promotion.,Moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79669999,5,I love how this makes my skin feel during and after. It has some serious moisture and a smoothing effect. I feel hydrated all day! This review was collected as part of a promotion.,Moisture,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79530208,5,I use regerest ever day and it makes a big difference in my skins texture. I really see a big improvement in my overall apperence. This review was collected as part of a promotion.,I love these products,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79528323,5,"I love how it makes my skin feel. Whether I where makeup or not, I have a beautiful glow to my skin. This review was collected as part of a promotion.",This product keeps me young!!!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79626493,5,I LOVE THE TIGHT FEELING WHEN APPLYING THIS CREAM...IN MORNING MY SKIN LOOKS AWAKE!!!! LOVE PRODUCT This review was collected as part of a promotion.,LOVE THE FEELING WHEN ON SKIN..,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79897232,5,"Rengenerating Cream, Is the best Olay product ever. Keeps my skin hydrated, young and fresh looking. This review was collected as part of a promotion.",I love my Olay Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79875815,5,Love this cream - non greasy - perfect under makeup - helps reduce my fine lines - Love this product This review was collected as part of a promotion.,Amazing-Affordable a 5 Star,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79669441,5,I love that it makes my skin so soft and it really hydrates which I had a looked a long time to find This review was collected as part of a promotion.,This product has amazing results,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79855853,5,Love the deep hydration regenerating cream for it's lightweight feel - not oily or heavy feeling. This review was collected as part of a promotion.,Very Lightweight Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79880201,5,The cream feels very luxurious when applying. Keeps my very dry thin skin moist and more pliant. This review was collected as part of a promotion.,luxurious feel,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79527746,5,I tried this hydration products and it's amazing the way it makes my face feel. I really love it This review was collected as part of a promotion.,This product has wonderful features,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79657426,5,It just makes me feel more confident using this product. Nobody believes I am 57. Thanks Olay!!! This review was collected as part of a promotion.,Love IT,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644460,5,"Light moisturizer....feels like nothing on my face, but does a really nice job on fine lines. This review was collected as part of a promotion.",Great product!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79670876,5,have used this product for over a year and am constantly told I do not look my 74 years of age. This review was collected as part of a promotion.,This product is amazing,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79709034,5,I loved this product. My skin was so soft and fresh looking. It took years off of my look. This review was collected as part of a promotion.,Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79999971,5,This cream leaves your face feeling so soft and smooth I would recommend it to everyone This review was collected as part of a promotion.,Return of softness,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79662890,5,A GREAT MOISTURIZER FOR AGING SKIN ---LIKE MINE. MY SKIN FELT VERY HYDRATED AND SMOOTH. This review was collected as part of a promotion.,MAKES MY SKIN FEEL WELL HYDRATED,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79716723,5,I have noticed that my skin feels softer and stronger since I started using the cream. This review was collected as part of a promotion.,This product works great,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644317,5,"Until I found this product I was feeling hopeless. Now that I have been using it I loveit and there's no way I'm ever giving it up! If you want to feel and look beautiful, this is it! This review was collected as part of a promotion.",The Best...EVER,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79908972,5,I love putting this on my face and neck. My skin feels velvety soft when I use it and reminds me of the soft touch of my horse's nose when I was a child. I enjoy this line very much! This review was collected as part of a promotion.,Velvety feel,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644425,5,"This cream is great for me. It makes my skin so soft. Being 50+ and post-menopausal, my skin has been drier and I tried many different brands of moisturizing cream. This is the best. This review was collected as part of a promotion.",Great Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80010172,5,"I love all oil of Olay products, and I have been using them since I was 13. With the regenerist deep hydration, I can't wait for tomorrow as using it I get better looking everyday! This review was collected as part of a promotion.",The best product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79659968,5,I have very sensitive skin and rosacea. I have been using this product regularly with no outbreaks at all. I love the thickness of it and the way it does not feel greasy. Thank You! This review was collected as part of a promotion.,Love it!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79885684,5,"I have really dry skin and I loved how this cream kept my face hydrated all day long. I only needed to apply this in the morning and my skin felt smooth, soft and silky all day. This review was collected as part of a promotion.",Great Hydrator,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79713908,5,"I apply at bedtime, when I wake my skin looks refreshed. I've been kissed by the Sun more than I should have!! So the Regenerist Deep Hydration gives my skin a much needed Drink. This review was collected as part of a promotion.",It's all about Hydration!!!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79616245,5,I am 81 years old and have been using this product since I first saw it...It is an excellent...keeps my face soft and greatly reduces the look of wrinkles...Can't be without it! This review was collected as part of a promotion.,Excellent Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79857001,5,This product helps me feel and look younger! Excellent hydration for tired stressed skin! I started using this for my sun exposed skin to keep it healthy! Love this product!!!! This review was collected as part of a promotion.,Young In a Jar,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79694145,5,"I love the product, leaves skin feeling smooth and hydrated. I always recommend Olay Regenerist to friends and family. I have used it for years and it is well worth the money. This review was collected as part of a promotion.",Excellent moisturizer and wrinkle cream.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79888609,5,I received this product as a birthday gift from my daughter and started using it immediately. The results were excellent as I suffered from dry wrinkled skin around my eyes. This review was collected as part of a promotion.,Results were excellent,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79567921,5,I am 60 years old and have used Olay products for 20 years. I do not have any serious wrinkles on my face at all and am told all the time that I do not look my age. Thank You! This review was collected as part of a promotion.,Youth in a Bottle,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79883252,5,This product leaves my skin feeling and looking fresh. Being non greasy is also important to me. I'm 60 years old and my skin looks as good or better than women half my age. This review was collected as part of a promotion.,moisturizing,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79667585,5,"This product has amazing results, it leaves your face so soft and hydrated you feel years younger. It is a must have on my bathroom cabinet and a daily and/or nightly use. This review was collected as part of a promotion.",wonderful product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79883624,5,"I would recommend this product to anyone. My husband loves the way it feels on his face also. Definitely think that it has helped my skin, I have been using it for years. This review was collected as part of a promotion.",product is smooth,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79891123,5,I'm 54 years old work with the public. I can't tell you how many Women ask me what I use on my skin and ask me my age! The secret is in the red bottle I always tell them! This review was collected as part of a promotion.,Outstanding product won't use anything else!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
